"property_id","surface_total"
"d37c5d521612b9e4529a9bfb",196
"992ac5c38f732af06aeae779",67
"9d5a7c0b8165bb19ce629669",67
"a1ee17fc45aa0ab33f9d06da",162
"b9cbbd5589f64bbdfcdd008c",NA
"35b4d4ed7dd30c732e4707f6",86
"f17b749323694389eda1747c",NA
"dc408ea3752a5d7e3436115e",NA
"dec112e421956dc352d6138b",126
"26d0f3a481e245307f0d0bcf",NA
"573537b03bf9cc8d5592d4ca",NA
"41a55b38fc4a33ce984d4ec4",NA
"bccbd2f9f9514c9e694acce8",NA
"f0940ed83c1c8fd4c81422aa",NA
"4c9eb01bff576abce6e56c36",NA
"13df7d326a3f3ffd29643558",NA
"a87861fe5ace9970cb782af2",NA
"d09233ad205b23f3aba3f62a",NA
"b11588f446440061eb27f2c3",NA
"c6c3c200fe1fa1462a9213c0",NA
"98b1c8a57db5a16c78205f50",NA
"e91ec23054d2b64b1bae57cb",220
"d5da197e7144ccaac7f8075b",NA
"c377f724d075c374e51245d7",NA
"9dccda531f9cfa4fc94fcd69",NA
"724d898b2260602f559df830",NA
"e88c6bcd4e5d698333a95bc2",106
"a7aaec1cec411ef9eb40d436",79
"f4f7e34d2fbcc268d6623b01",NA
"9b4ccbefc5fe5d89f4f65621",NA
"34ecd80a64c02ceb5ba838ed",NA
"2b53de8426f721e84aaa3008",NA
"398645c68981921129cd30c2",NA
"11ba9360b06b9260a438dddf",280
"b5b97fa40cca9373fe6c5c4d",127
"6c03c42df725b34031cbf6e7",NA
"3a333a0100f92bbacab540d5",NA
"f99e0e9ac8947790fcd65c4f",NA
"b35a3477b2ce5077581ff22b",NA
"7cb8ae828f04acacd83c6b66",93
"7695f4b08a152ffb4329f232",104
"54abfff3d0acf4954ed6c779",NA
"92191eb6d2c8970d08c5bdcb",NA
"f55b778f3c3c0279a27c0d5d",NA
"50d24d4fd7c7e373374d8ba0",NA
"666668fa283e6fc877f1ff10",NA
"dde8fa80dedb921ecc1d139b",NA
"d73e739a21a530bcc823f93d",NA
"82b76fa5c99fc0593f9e7780",NA
"27c2120e9be55717b1d745cf",NA
"97d1a657331f850323c530cf",NA
"cc80dbe3f95c463247a75f42",NA
"7b950a842e8b669ffe0215b0",65
"01e15e0da2599616a841f42c",62
"97df5be331d28644eabcf6d8",82
"3c15878e3d81c6d565a11688",105
"6722013a2ca267c40d3302a4",171
"e9e66c6d3ef602544a055cfc",253
"18eed6a185d8074ae65c5c8e",NA
"ad80a1bcae9f07ea359a5d44",NA
"8b1d0df1d21ec578dc8ee675",115
"ebf3ba1f554ce84c47ea2e4f",348
"0b88f5d8b1e87d28b0e459ad",182
"355e65634400feaab3f322fa",182
"8643f1d00f9197a09316d140",NA
"03adcbd70207e40a7958f0f0",NA
"4e45bfe831efe19b4fdce5f9",NA
"6dac1d475c4b86a7eecd1a12",57
"ee1ac5f35117c8106bc8e833",57
"ec635f9a0599308d05e29efe",NA
"1dd8e2cd22959bbfb07a9e2e",48
"87e714d3a14db49edb1c6991",57
"025a5edde8ffa042f93cd4aa",65
"65c6d65a48904dbbcf573cef",NA
"71b0c203be362cd0b8ce5fc2",62
"9953a71b3385780c2adb1878",49
"7bd130de51f610847b687966",58
"8eae4c60d188f55b5dd50d06",54
"31d70371632a05ea8fc7178e",58
"21cab3c8e9600ede02e3d750",NA
"947dc3b5ff7f66dcba99a04b",NA
"be2d19d4935f7ba0c68b293b",NA
"23831d7aef48c913c6650288",NA
"c83811758d8a033fc44741bd",NA
"809540352be2a46b2ac05eff",89
"be0a9c9a71b7d2a8c84dbf39",NA
"19e5b8d7e5431565f228a65d",59
"85cb3f726663c787bd13d278",NA
"30947f0b526fc38df5d90eb3",NA
"f625ae28cea40eed538cc1f9",NA
"155e9d37f2c9f57e192a6a1d",65
"5c434f4235d36338d04e97df",82
"ac938caced6cd7a72c2e0074",NA
"6c4982adba12fcdfe392d488",63
"8e078527b266ef9dbc9c61ce",82
"4ca6f07ed0cc7a2d20b232b4",91
"cd34cba5d22fbd7ab62aaa58",82
"99e3ee018648a4c98e3fe29f",112
"62be67501fe437643a94bc3d",67
"39e5d168edf834b0e31b0373",97
"590b5a650c90c7436b8d15f9",NA
"9d909b5e0a3204de7a9e2fca",73
"85fdbc84dd0e98306a614839",115
"44dd5a798404ec37f4d50769",NA
"9eb760a632b1c64c07a75eb1",NA
"d20bdad6c32a0375f44ffe6d",NA
"a273bbe0b27cc0034d35c9bd",NA
"c202338e3342e28ad04b71fa",NA
"b4923e1dc57652f960d080af",NA
"0f79356146b6b13a854c2208",NA
"51c0d6c38e3f82b6e88120b2",NA
"5dca0b1b699ba040045924c4",NA
"d63890ee80cef68b223d342f",NA
"69d461e63a2fe3868b792284",NA
"b07c5bd004414cafae7c8d69",141
"9d51eebbda8394574e8c8ae6",86
"a8a63b6ed0045d6c0d69f53b",NA
"1758ecc5b1bce48cad6f8a5a",NA
"98016307327361408feb05be",NA
"ce17885c6f02775b55e34acd",91
"5605b340d187cd69edd37e52",72
"bc21864d346132f6cf5c857c",NA
"87e341a71de0fa5c5eb64b93",107
"9320f28c731b7b17d5d14ca8",NA
"404e7e37a76756eda2c74104",150
"1f78d5e9dd69568bef01281e",70
"e4893887164bcb2ab1a4cb98",72
"14fc68d3e0394fbb266c3d0d",70
"fd0c390b6b345d830662a4cf",NA
"b214cd70e731009f95264134",78
"f44ebd67907f26560e45a86c",NA
"b8b3eec38d1c39e2be3be0d3",72
"b56800ed29d3edf48a01f23c",NA
"511c1710813a361e3318c4bf",101
"267ccc813e5ecc54a96a92ac",NA
"a2e77ae57f3d6b1f15cedf78",85
"0959636e47c4a3f5a322e5a9",104
"5debcc8d08a06af9eaa90d40",NA
"f893c734b57c1eefb7287c01",126
"fb29a4bd7ec2d73ec148d914",NA
"1cf7800f9952839264424200",105
"85440c6d0d686d5c3251a868",138
"e489fa218428edc32262e2c0",114
"0115c3ddc445aead9ab9c9b8",98
"c45bd50ac078d7a2cac15354",60
"1e89cedb0df01cc83a567fb4",149
"3e7ed4d877fe1a57760cd276",110
"9a783e01c268eaeeedb8d292",79
"41014d172ebc7afbad02f3ed",111
"3eeea43cb44927fa494c7c63",NA
"476ae570713095dff617bb3c",NA
"b367f1bf016e0743eed3e86e",138
"2678c2caa97c55f37104d330",NA
"a32c02c925be11637b978202",138
"9c3e8f7121e753196c2b5568",105
"f88286b075525ac930462e7e",167
"7591498b83420443413a1125",218
"3218b5db4c00587b2f76dca9",214
"d8ebf213d37d915dd209b403",400
"5480a00e35a0d6cfc2f02256",NA
"b0e13cf842c4aac9b5123280",400
"d625e002b214b2fa5a9248c6",139
"1d33d641e3080577cc554822",NA
"138853bebe6b5d4774cd4594",140
"0a0f96ce7d437b8a677d5c41",133
"9d85689c57cc528faec306ac",205
"f06317cc30a862800aedcd27",144
"0695fead38f27a004b9fdece",NA
"12a8d0201db9b58830eed99a",NA
"c7e0614a1e6a4c800112a665",NA
"0159a3a08821b0d66296090d",116
"cb7385772eeee3a66dd8371b",127
"8c2b89bda45b1b48c321c74b",NA
"8b2312baa1da54b528227a4a",NA
"0881d9b5fe6da126b50b5df1",NA
"21d6b4005a8f26e8c2cb17c8",192
"2572f62c16d74be8775e57de",192
"0b7dfdcbbf8c47c9dd8aae92",146
"56c650781f85ce443742b272",NA
"97be67954f19403d29e45cdf",NA
"d7556566cf0958bead31e7ed",240
"86474fca55232ed68a1b7352",233
"f7bf2644e3d5bd957899669b",NA
"769d3a9bb6158947fed6636c",NA
"946591432f67346775a08297",160
"58e0622bdd9fc97dc888632c",NA
"1627b53b65e9e37340c35356",NA
"bc53f84b7a360ba831669fec",NA
"6121d1055b5290f90e8afebd",NA
"181f0fc1ec7318e5b5940256",NA
"cff782836ac33056369c9390",NA
"18277178a1bebcac1a98e583",NA
"0ccec7e01b8917fe75ccb826",NA
"2bc9577684f154e98fdbb15c",NA
"902eaf272a459707c7a89944",NA
"3d163564ece4f7ea560a0102",NA
"a01e6b8d89e16993f37b15e1",NA
"d8636f5d052eca65b47348fd",NA
"6ee303a8d4d8678d63005edf",NA
"660ee79ea6c6188b752a520c",NA
"94dc13d9cbda2fe1581f793d",NA
"1d6fd88eb9d9bc4558302642",82
"9b33bd2e4190653c51dd5b2b",NA
"14b2cfb9867fecc09dc3a112",NA
"3c019a74f40541a99ec1011c",NA
"f186c178044ea60be5a23a7a",NA
"bd62aace6ec899d7ee031a53",NA
"ed989e3b6698c9d3b9de0302",NA
"73a37ecd0796394c92bc222d",58
"3f284398359851f11f08e77c",121
"942d344b68a28407f0da6e9f",NA
"137cb18978dc9728f897df62",NA
"33be56eb00f1e786171d37ef",NA
"c60193a61d51797e2e9ea2da",NA
"b67a6171663814ff774f0700",NA
"d22e914e3925e8c7e3f234f0",NA
"f5812d7fdccc2d005b06fb9d",NA
"acec709796a2b56f0581fbf7",NA
"5e04e66f35120947f027c2af",NA
"38c9762ca9e3608dcd8d70e5",NA
"fdff57b6083cca53b19381b4",NA
"4543c113e7f1684c77235521",NA
"e846c9e702f0616c028280b8",NA
"770d7f8538bf17257b36d2e1",63
"f677738687b24e9642726f64",NA
"e099296795b0cc5df2b0b2b0",NA
"4bda727a4a134e22791f7b81",NA
"7f5af1ce1b6bb237ed8adb42",NA
"0348d59de409513c5fcc1ee4",NA
"6a7a182e45dd96ada8e02e28",80
"46d93be0dc66a53b8f881b1a",77
"ef6cd53ba85dfa1ff33a1605",NA
"44d10da93c07d544f3e9ce55",77
"1a2e77a70ada3a27f459b1ad",NA
"0809b87a009eb68bb23cac61",77
"501baa5d220886639da3f575",NA
"bfbdd20b0c04a09c4f7f2fff",NA
"5443eb221163cded71238bb2",NA
"4ec95605a4b1a025fb465fe6",NA
"b7486ed0dc54f8b34d3eecfd",NA
"2ec3d15106126c101de065f8",NA
"68621f661c54ea08059f3a9c",NA
"c9ff4a3a5fc74dd3af79b2e5",NA
"850108ee23c9cf25e490de42",NA
"811f15749a5759cc13fc9d73",NA
"bded8764e6b56bac6363320f",NA
"adfff681e6b321e41d668f24",NA
"b6863887c792aaf0de3d9e60",NA
"ab73b8d7702bcffd3c0b547c",59
"96baa2ae55861e39801d938b",NA
"6378ea4c57f474e1e91479d5",NA
"30c1959e078082b1fe89bcae",NA
"1dc637784a2e318481385703",NA
"1540e4ded7b3178f0dc4312c",NA
"a66b98078a76eef1a0a48fa2",NA
"295d951ed78e388b894c5950",NA
"bd458b0510911ebb8e80683f",NA
"109c8444a7ac8fa31a27fe58",NA
"90e4da79cb865aedd3ad8d07",NA
"a4b2dd5bd0fa49646858e08c",NA
"50a43ae28fae58ace6b81efd",71
"c61fafc4dbb3a9bcd93957ce",NA
"9869813eefe2afc935c8c84e",101
"3a030dea3ed04622629810f0",NA
"a200159c9fe18888856c932d",NA
"0c62ca366f7063b4fdaa8096",NA
"5bbd7817d1de01b3737538b2",NA
"10eb91d513156245ee7269ed",NA
"be5912846b8784ca4344c30e",NA
"0dec1629ea97f9a143ce05e9",NA
"59f2ab2c8ddc908643e83fe2",303
"f6de9ea508dbaedd5f6ca851",200
"a82f3ae174abfd44f11a431f",NA
"dcfcc2ef9a0fb664cb7b421a",NA
"0e3c5d3e2691c8a612e94a0e",NA
"db10606ecab486983af1d990",NA
"9bd3d7e7d24411a1c0f4557d",NA
"17a5530ded6477d76cc583a9",NA
"7f417e44d7394b1bcb113dcc",170
"4ba408d38746a91832e63e72",NA
"8c6897cb3918e425428a5599",NA
"b8e1692dbb5d8e1ecd76e0fe",NA
"eba286b4a93fb90770688302",NA
"6ae1ce86a946219dfc27fbfa",NA
"13d853c7a44847c83f2cbf99",NA
"d2216f57b21e560322c669bb",NA
"151d952650f6b8b401af3ed3",NA
"50da8fb7e5fe102278d37f3f",NA
"6e2032680c741776df2999d5",NA
"38dc7d465c0d1615a072d246",NA
"04ec340dd3d4351732114274",NA
"1630987f68bcdc82e24e9e7d",102
"b130c653322631eb87b35001",NA
"90f22c5cd8362bb088748184",117
"84c593ea85f04bbc31a501fc",NA
"8820d585677b0464a855d4ea",120
"19e126ca1f0c0eece5a8c8da",NA
"6dc633155b5141f2f95f55a2",NA
"ec132d145070ae34e107854d",NA
"8dbe9b37d61851185b4abac1",NA
"0156b2780d30508ef31ee1e0",NA
"346ad317a11633f8bf417786",NA
"67c3f26e116051f78608173a",NA
"f58f6e94335c9c8fad986c78",NA
"a174edfe6cb5b71818e7566c",371
"d2272380da81d22c1b97c135",NA
"4f591d050e4af048a90db1d4",NA
"61353b023a420a6925c38723",131
"06546808578b2967bf4a4153",NA
"19031326e2424cdea9b2556b",322
"360c967610378ccc3b5681fa",NA
"6f8e415dc7ed177044e257a9",NA
"3c8c104cc36fe5045c5db7e1",NA
"9b12630d3332d89ddc4ef87a",NA
"51fa9fc8fd41c60168fc2951",NA
"6117a03c33085c862fb9f00d",NA
"58f42c91994427fd1c017d3c",NA
"bc91cd409facadacaffb2a15",NA
"950121f6633b694aa889e9d7",NA
"d85e6bcb887dead93f32bbdf",NA
"7b829bbfc6b170d3eeac49ed",NA
"33c357e1016264f1f3b4c15a",NA
"a1fb29c69c02be3ff5619847",NA
"aaf17be94f37d5195c1dedf5",NA
"969a338299da3dce89c42a13",NA
"6d01edd23d8cab873abd1385",NA
"721973abc0cd885b47f8dfdf",NA
"81fa573114d219442ef6c887",NA
"5a6b63bf4b4e4212e6bb18da",NA
"53ae85e0d3d3f4c9587daa23",NA
"4d4c9b8cb09932192a3a6679",NA
"a87f094b37ecc73a9a92b42e",200
"49ca4cf87cade9c8ded5ff20",NA
"f41005485361cc5e46789473",NA
"307148305a74afbe0368ebfb",NA
"5488060f02ca8c8c1fbb5267",NA
"bdeca0550954e2b065539102",NA
"2790c2ec6e93eb16c671d4c4",NA
"72a0e47de003c406d7d83081",NA
"4373db555dde44dc4192abe5",NA
"f5580f499db13ff7f8719cb5",NA
"49ec0f5bb90ee33f25fd0e81",NA
"2a01c03a602f2019c50f7196",95
"a8c743e991f9b3d56d1c9eda",80
"334519ea4a2c30efbed4ab11",NA
"3cbc5b310b55d198e9cd24d9",NA
"602ab256690c15c508fc02dc",67
"bd4fccb1b84a056c259bfd0d",70
"863088c9d899bc9eaa5edf18",NA
"3011705cdb6f9c835a4cbf1a",294
"de345aaf7dd189189de075e5",75
"d56db9812df847ded24b13a5",83
"44575bbec701f971cd1f51f2",109
"2dd6cfe8e109662c49b651ef",51
"84bdde194a7722cf1db3c402",94
"190203ae4ba16fc367d2bff1",NA
"a2026550461debedd4fe4ad3",NA
"34f6a650392aefe827d39fee",NA
"bce60bc47465ce1f41635583",NA
"57fd8190034ed451d86638b2",NA
"b1e35c7af73f0b5ba961e70c",NA
"5b2b2d57782b796cf5d24265",NA
"f15b56ed1039eec9b6aa616f",NA
"86406087e579bce319623fa8",NA
"a59eebf43862cad1954d4a16",NA
"41310de87947a4e312491028",NA
"e7e432ea544d7fcb2becb39c",NA
"a9265ab68728d757f69e8921",NA
"8f587ddd7358f728891d7d76",NA
"83b806227c4f4817d50d8676",NA
"f3281fe05d46ae66df778d37",NA
"448f7b5301ac551e16daddae",NA
"5a647ad3c744b3e7ea8ebe6b",NA
"ea8f9a5048ebf620ec290fcd",NA
"12da9ef7d1d719c3c288d8f8",NA
"3c58af8902ab644331600614",NA
"78aa0a3f4a5735602a3d4492",NA
"1bd58f9baf4e3015155539c4",NA
"53ea314f6bf0249f000978fb",NA
"7a18943d89962403c2db1c8a",130
"01aee6d99acb5c24f666b709",NA
"69b3016c5efffc8a983ce159",NA
"218de55024ba88786223d337",NA
"090c7a7e127e170bd587df99",127
"a15804777fc1b83f24b9c833",50
"2b19b67d82e6a6360b58fc8b",54
"a9c802b2d346ee61b7d27b22",70
"c5f72758c4343eb42bf24ef5",137
"a4825ace2d15e8abfe17a6cf",105
"3f21f39259b8ce4b06f04ff5",104
"c2a9c7c78a1b468d2b206f6e",144
"3488c20775e76b0a41bfbf78",NA
"ec74006edc581e931c162e09",155
"9a8e996b1cbe30a88807e4ab",90
"004788e51b6a8c5417852760",NA
"f85b767ed28717b34c9d301e",129
"027d9a67d13e2553b26eb98d",86
"89c2bd328bf267fb8effeaa6",172
"38100da68d02bd7250b6da7e",117
"a0d81c8b812bb28459b77bfe",NA
"96e6f4c431c68971430b414e",NA
"f487c815f8333cddc4d93ee6",NA
"80c863f2a22f3e669b0916ba",NA
"0c6fd4741c8487ab305cea62",NA
"2141cb58ec41450e31b7d971",NA
"67441a935e9d9ad657e81d4f",61
"357c9c151a4d0e7e32c40fe3",85
"e14c6bfccb44ae8255be2665",103
"243d99c13b3e557fa0167b70",282
"ce9cb47b4d3c9a6da2ca77e8",NA
"badb8caec3485665993c562e",220
"9537815adb551df35c760bdd",NA
"33bc20cbbda90571d90bab1c",107
"ed184353d180b29092f6aae6",253
"8b44db07358b02476aef9e9d",NA
"48dd5072e106dcfaee7050a5",346
"a73092a88adc1c10885514fd",NA
"1c62b72dcc5a727801d0abdc",NA
"fb90ba64f18ebde38900606f",NA
"0da806b7196a1e69eabab8c3",145
"25f126a12e649fc8d9d1a01c",NA
"bcd2f4eab1c94ac90adf52a2",118
"d7f7d5696cea4b8eea188d8e",NA
"288e5b4fb2c9c53c9b23394f",NA
"ebb9eaa5e3d346ecd0c2a7be",NA
"f990aade72a023d8285c17bb",NA
"8c0037bdc3d85571b6a4bc2b",NA
"9c03c4b1c95718c54f344a00",NA
"2dd5991d2f106fdfd887bd86",NA
"327e581eaa12e9c5dac7bf73",NA
"0c1f943564ef35e7718f3233",45
"a418621fed48e1c7ae4b7b37",54
"70fa31d01e2673b38c650ead",51
"6b539f7bfe4eb4422d547594",NA
"a862723f9fd1cff5d642e818",NA
"8c0fd8224de2f9e86b1bc71e",NA
"2538e1ec64582460575f0e93",67
"11c03baac9e49d6c8acdb74a",75
"3bf228460c2b3261a29e72da",93
"e25e181e17bd44415c6752e2",71
"5891ff1d3dccc89455b394db",90
"400fb68cdd17c642b872b02a",77
"da687c8d1db573bf53619b4b",NA
"ad3cae74ff6f484d8da7c3fd",NA
"41ac7de12e935b471380d53a",80
"d3a374f307fc9c8462aa4ef7",NA
"36a15ad125e525175845e954",NA
"7fb725170ba7221ed6641f3d",86
"357abe3525810db019c51e36",85
"0fff11889f77399e1b03a0c2",NA
"b8b20407165da3f7584c0eff",NA
"64d7c3beb3cb30c1eeaf92b3",NA
"fa82fbf1bef4c36e29377859",76
"91f69fb3cba55dcf6b4b4b0d",87
"b425799f49f1e28936740f7f",132
"02fd3fb3c11da54d3e4127b1",200
"cbdd007cb17c65d51cd4f03e",126
"10125a09e76f236c9f19fe8b",94
"535808993a4c396eb13ed5db",123
"1a366a8892a86b8b7f3f31c6",NA
"e32dd2332b70798f5421e201",310
"ac476fbc2eacf2f2082a98e2",NA
"11312c5c1dbb7e9e205c6104",NA
"bb33a7c66b151c3312ccc1cb",NA
"103cd6ed8e08a937d4413809",NA
"3d70cfe6c55197e40e8fe765",198
"a1c244c4afc557fe442f18ea",136
"466836cfd7f86aa38d2d49ea",187
"2a460950901a288d819b402f",320
"8190141f961ae14f46c64018",NA
"3c6d6e4de949093da926a3be",NA
"8a77ad646729210249abc250",153
"31fd2347f27e32024c1c1eb0",197
"cbf74899f2401935c1e8b23c",NA
"ee62b039b72f95f9170c2364",NA
"31172cfd6b7a03c017f3a1de",NA
"642a5ea2b309183016edbbfe",NA
"f4940af9255723a067bae9a7",127
"7a6588f69378b5db3c94b08f",NA
"15309789d0d7fbd91a0f1223",NA
"1aebeac070a0db1825093ce3",NA
"b557e25db815bc688c2ec51a",NA
"decc34601637a747e3ab430e",100
"9d9a69ad4df20dd1e5c0f19d",NA
"263e36659138d585f3d57d6d",NA
"6e3af35810b1c05d4c6b181d",NA
"14363a9b1dbe91636d6d6a87",NA
"3167b668b62ddc446f1ca6fa",NA
"7922001686925846b91b8315",NA
"f2870945cbb79fd7e60363e8",NA
"4273d3781d2b97dd91b0d3d7",NA
"b8b98bf1cd80cdf07c2e3f8f",75
"8448434b39e0fdce8a38a2db",NA
"7ad861565d2e2f362a8c4a6d",NA
"a0629d2330c484dd6ba55193",NA
"71ac268931c2fd671be6a0e1",NA
"477b20e2e12e8db7c1f2c75c",176
"b13ab6829571f097f648be21",NA
"58441a6fc14faf78465dc79a",NA
"b31e342e6a9de11bd240ae8c",NA
"b60c927cc966f80cfad57259",NA
"6f57e3e1dabfa81513902770",NA
"9dae1681f74feaa745b83fec",NA
"3353bef668a81a041418bb21",NA
"1525e188da2d9702ead992ad",NA
"338ea871c3b3e0fc30dbf438",NA
"c2e149c399d91182dc1893bc",NA
"74a7d4051b0b603aef28b84b",200
"b913a41849003005b82b8284",NA
"366b2ca5aa4912499bc0d4e7",NA
"0ffa05ee548413b8fe83c3cb",NA
"627a4d741b9aa1e089c097a8",NA
"49874128f5b4f610ed34caf1",NA
"725b573d441958a9fdeb1825",NA
"492c635fa59d1fd713e573cd",NA
"b3a974b95778a62121de2037",NA
"1093e999a500a974b241d9ab",NA
"1454e3d5d0a3beccc0895bba",NA
"a401c924c827fb49dfc0b59b",163
"789668099da6c7dc82744f60",NA
"7ec1791f5a8574c2b8983829",NA
"38c382d50fa08ff7076f7658",NA
"95956c8079b51f915c02f3a8",NA
"41dde6b9673c9b20f327b77c",NA
"2348fb60e4f5b689ac7531b1",NA
"66af7531a5ee660588697f10",NA
"ad8a41bcd833857d3f2ee973",NA
"e609c9ae083f044ff8094975",NA
"fc01b43325be1c8bf83eb661",NA
"fd822bba7e37a29f0007174d",NA
"fa1cbb3ff387b3cfd00e7c3c",NA
"86b4241c592f6e5fd2c772ca",NA
"24827dab2c41f8a00b1fb32c",108
"edc9e9ee4158f5316a19336c",NA
"e2d024f83b55814c2dfda67a",NA
"5f4d57fedd722a8522746295",NA
"6e385f1a5ce5226a8973e40e",NA
"5d9317d410e1aebd41a608e1",NA
"c8542896139b2a5f1a2b394a",NA
"c39bf9175dc2788868d5b506",NA
"8505573c138dc2614cdf0791",NA
"e35b425240c6cb298aebce09",NA
"c23b1ea932acb281b4a77df0",NA
"aa48160d5cb566b29ae07312",NA
"bb70693c6c6208ab002f63fa",122
"f9355b1aa6040f15b5d74350",NA
"52929c57ad70978576e2b902",NA
"fc8d02332d7b4e2207f547e0",NA
"46ef113326214197d4099ef5",NA
"b0de328cb7a8fb379e31783e",NA
"ecdea1a48f0d30a4f2fb571c",NA
"a5682c5a00bc88d9d91f1eff",NA
"0279a077e5b1f1befd12e62f",NA
"b6395668d05fd650870e4695",NA
"975aff0aa8e3ee3957fc4d72",NA
"2abb79ee8a804567ae7a8f3a",NA
"eabb52c2f2c0e61cbee665f9",NA
"4c07491f741c27b3a77259c5",NA
"cb9cc29c62b832c1324fd9f1",NA
"c0eae4e2702246b9c2b9c0b8",144
"3ccd9ab14d6959771c24550d",83
"642c7f2d88b7ad1673ebcea5",NA
"62234396dc0b9e1435c31b91",78
"5223fed88e2a171aca513186",NA
"96406463be2a8eda0d43f2c0",NA
"90011a6701fea8d0ad983a5b",105
"2c0b78c212739c4bd638fdc3",122
"ffc880f574e38bc62d071569",105
"340462d1e560da7c1ef8cac5",42
"b7f1a467ba6171c73a13c3ac",310
"cdddb55bd2599cf8f761b061",NA
"97182e425b2cbc299d37de11",NA
"53e900a291c337f9842b1ec2",147
"18529ca9c249ca4c019d8f9a",NA
"084286a46b5ba0129a13ac3b",94
"1ff7a20b19402ccf49201da3",NA
"90aab19fcf30e33d83eeb670",NA
"2098739e690989e5e02cb288",NA
"67ea66cd6214d7679ebf02b1",NA
"fbc6f87a77b8a346e625bb80",138
"bfe99ecf4bb6aabcfa36ceae",NA
"94ceb6f9ce21e7bc5e263043",NA
"efb9a81b23516f1e3bb621b6",NA
"b02084e1d34d50e313acb926",NA
"3776d3b29872ac0f6d7283c0",NA
"5b12ca972e943bdc634bbe2f",NA
"136fa3e4553ba94665824b07",NA
"d496be3a52e87392e7289906",320
"043fd6ecda2ce56c65e1bdf7",450
"5d29e373c074e0fca21e7a3b",47
"38c387a2c07721491d5167db",99
"88ac1d6df3f282b4d0525fc5",NA
"148f9eecf8bb2ca582f15dd9",88
"06e67d9da05f080bc24441d5",96
"cc375d28be63a08247112509",55
"f524c8016ec4e4b2d5c55043",198
"a68648359971b7d9545797d5",NA
"ae8ad92a9afdb722519ddad9",NA
"d6949df230886da2e69a5a94",NA
"f713b1ddaf38cf7ca1b386d0",142
"d3753733cf72767bf5daed87",NA
"511ed89deed762db0899e8fc",NA
"4e6054ccbc8eab465170a774",76
"3d181c20b393383245ac0685",NA
"ca27922ab7000fad0ef9ae31",104
"f84d4941f9f717d30daa89e9",134
"76e66d9006eb1d01bb2171b0",135
"0d849c3cbf4e10f206e9788f",103
"3cf4b7afd12e02f579a35eb7",189
"dae00a28ca7d79095d606e61",151
"50fe9971e415c6faa48228e7",197
"f49ab3b738354fd67559087f",180
"4c9ef276f1361691817fb609",305
"7cd59566abecd6a70a0ac49d",NA
"96179242a9a76060baf77758",NA
"31f1e98fd73d26425621365e",NA
"e36b290566d5052fc2519771",NA
"93656d4ca44ea5cbf5ba57f0",NA
"88d630acc972763bc1a7c88a",NA
"eb639a56ecbf8787bb01b373",NA
"e6a22865759ae36b3be27180",65
"c33bdb650a4901e5c1b169e3",NA
"282b8fa71fb9afbcb8eb7acf",NA
"99aaf718f0343101b3545a17",NA
"fac903143b7885f87ccc47b2",NA
"96249a5ca7317b0d3d90d389",NA
"8c5a5395a1bd80671ccb9763",NA
"c3f72eae6d3e62aaa4c9f40b",60
"0040322e141a1ba829a139d3",NA
"c9be7bbaf99091cd91da7700",55
"cc83f7580b19f21b680de3ee",NA
"aa439a64f41b963cb38a24bf",NA
"7eb43c50356519d7d86acef7",85
"fbb49fc002dca01b27bd457b",82
"cb8e82faf8bd81943cb4e406",75
"ce6fd0f94f05ecaf95d389c3",93
"fe957f440258aaba459b67ef",72
"969d93cbbcaf85defd18da05",74
"0223fa3e2a88bf576da2ce7f",70
"f8b313625cc0a1571336df01",79
"0724d5b312e47422cc4aa387",NA
"8d07e64c68fef2a160a01ab6",133
"8deed0390b6db61455d36582",NA
"bfacdeff23f28dc24d06d536",144
"025785e0e0be6049be60162b",NA
"598b37bbd041b8901f363b35",NA
"cb7f730a3a52e5081afccc06",NA
"315a8f39836c61d6d673c3b6",NA
"42887fdda286ac43904c2ebf",142
"af20ce61ce02ce51bcb1f188",70
"bf3857104677e7318a7f75e9",77
"3c8a18bd6fea93f80f7896ed",89
"4266e8f03671e3f5762c2fff",75
"c6532bfadc4863e9e448d085",NA
"9fb51915a3f2e575aa55fbd9",82
"1b9943e5727a091bcd5b2609",NA
"4411b1623e2225ffe2400896",NA
"6dbf7adfbb587c9ca2f3a0b7",116
"4dbab6287507251b1a1e08d1",104
"791d520c28b82a7371d150ab",106
"2f48b0e061f8a03df6717218",120
"297dd07294f0a7b466126639",NA
"a85ee95ed193b7699454f127",230
"d7e4605930843901bef613dc",220
"163600f24a73bc17fbf26f62",81
"a4e5c46f55e3eea4634357ed",NA
"9d6d8c34f7e95ad04279a6a2",256
"2f65a91c7386147eddae8dd8",NA
"8d73880f50faeae694373053",NA
"ff2b839daea19eb67337ed9f",171
"0e6e7ebb22e4fe9cac78bcb7",230
"79987136227c5350a988fbcd",394
"7714ab0065d28855770b755a",NA
"35afad04542a4cc8afea61d8",280
"40900eea78543206c87f1578",NA
"ca5071ceb103ebbd4228e059",69
"7e13b34e33efeff884653f39",93
"4a09f79c387404f138587c1b",95
"ed7c19c1ae7c9b11c08ad6a3",185
"3a6dd3e69af5e4b2ea11b3eb",NA
"7103d8ca804435fde625b983",NA
"64af827ef4f3025bed164a40",NA
"cede8a84a744adbf921e1ddc",NA
"ff6a2704b953e8a510b45b51",102
"5f827d108db902e7eed91ff0",110
